model,seed,scope,patient,cells,correct,cross,within,oracle_correct,fixed_mass,cross_among_errors,cross_among_errors_n,repair_among_cross,repair_among_cross_n,fine_cross_given_coarse_correct,fine_cross_given_coarse_correct_n,fine_cross_given_coarse_wrong,fine_cross_given_coarse_wrong_n
mlp,17,2,CRC23,2384,0.761744966442953,0.22525167785234898,0.013003355704697987,0.9861577181208053,0.22441275167785235,0.9454225352112676,568,0.9962756052141527,537,0.0,1506,0.6116173120728929,878
mlp,17,2,CRC24,3061,0.5462267232930414,0.44887291734727214,0.004900359359686377,0.9895459000326691,0.44331917673962756,0.9892008639308856,1389,0.987627365356623,1374,0.0,829,0.6155913978494624,2232
mlp,17,2,CRC25,1013,0.33267522211253703,0.6396841066140178,0.027640671273445213,0.9072063178677197,0.5745310957551826,0.9585798816568047,676,0.8981481481481481,648,0.0,74,0.6900958466453674,939
mlp,17,2,GC28_P_cDNA,1140,0.20175438596491227,0.7859649122807018,0.012280701754385965,0.9236842105263158,0.7219298245614035,0.9846153846153847,910,0.9185267857142857,896,0.0,18,0.7985739750445633,1122
mlp,17,2,GC29_P_cDNA,1291,0.10534469403563129,0.8884585592563904,0.006196746707978312,0.9512006196746708,0.8458559256390396,0.9930735930735931,1155,0.9520488230165649,1147,0.0,9,0.8946957878315133,1282
mlp,17,2,GC2_P_cDNA,551,0.30671506352087113,0.6715063520871143,0.021778584392014518,0.9092558983666061,0.6025408348457351,0.9685863874345549,382,0.8972972972972973,370,0.0,36,0.7184466019417476,515
mlp,17,2,GC30_P_cDNA,1644,0.43552311435523117,0.5212895377128953,0.04318734793187348,0.927007299270073,0.49148418491484186,0.9234913793103449,928,0.9428238039673279,857,0.004329004329004329,462,0.7233502538071066,1182
mlp,17,2,GC31_P_cDNA,1059,0.08970727101038715,0.902738432483475,0.007554296506137866,0.9423984891406988,0.8526912181303116,0.991701244813278,964,0.944560669456067,956,0.0,3,0.9053030303030303,1056
mlp,17,2,GC32_P_cDNA,1301,0.07148347425057648,0.9254419677171407,0.0030745580322828594,0.9323597232897771,0.8608762490392006,0.9966887417218543,1208,0.9302325581395349,1204,0.0,22,0.9413604378420641,1279
mlp,17,2,GC36_P_cDNA,1711,0.01636469900642899,0.9824663939216832,0.0011689070718877848,0.9362945645821157,0.9199298655756867,0.9988116458704694,1683,0.9363474122546104,1681,0.0,2,0.9836161497952018,1709
mlp,17,2,HCC-1,1885,0.7029177718832891,0.2482758620689655,0.04880636604774536,0.926790450928382,0.22387267904509284,0.8357142857142857,560,0.9017094017094017,468,0.004212299915754001,1187,0.663323782234957,698
mlp,17,2,HCC-2-1_1,2190,0.7105022831050228,0.23378995433789954,0.05570776255707763,0.9251141552511416,0.2146118721461187,0.807570977917981,634,0.91796875,512,0.0,1019,0.4372331340734415,1171
mlp,17,2,HCC-2-2,2281,0.6475230162209558,0.3125822007891276,0.0398947829899167,0.9276633055677335,0.2801402893467777,0.8868159203980099,804,0.8962131837307152,713,0.0011876484560570072,842,0.4947880472550382,1439
mlp,17,2,HCC-22,2305,0.3106290672451193,0.6685466377440347,0.020824295010845987,0.9383947939262473,0.627765726681128,0.9697923222152297,1589,0.9390006489292667,1541,0.0,225,0.7408653846153846,2080
mlp,17,2,HCC-24,1825,0.44164383561643833,0.5298630136986301,0.028493150684931506,0.9342465753424658,0.4926027397260274,0.9489695780176644,1019,0.9296794208893485,967,0.015602836879432624,705,0.8535714285714285,1120
mlp,17,2,HCC-3-1_2,2625,0.7146666666666667,0.20304761904761906,0.08228571428571428,0.8925714285714286,0.1779047619047619,0.7116154873164219,749,0.8761726078799249,533,0.0019860973187686196,1007,0.32818294190358466,1618
mlp,17,2,HCC-3-2_1,2722,0.8390889052167524,0.08082292432035268,0.08008817046289493,0.9077883908890522,0.06869948567229978,0.502283105022831,438,0.85,220,0.0013568521031207597,2211,0.4246575342465753,511
mlp,17,2,PBMC-1,6154,0.5027624309392266,0.41875203119922,0.07848553786155346,0.8771530711732207,0.37439064023399415,0.842156862745098,3060,0.8940628637951106,2577,0.002506265664160401,399,0.4476107732406603,5755
mlp,17,2,PBMC-2,4070,0.30122850122850126,0.6604422604422604,0.03832923832923833,0.8788697788697789,0.5776412776412776,0.9451476793248945,2844,0.8746279761904762,2688,0.004149377593360996,241,0.7017498041264038,3829
mlp,17,2,PBMC-3,4904,0.8193311582381729,0.08911092985318107,0.091557911908646,0.8894779771615008,0.0701468189233279,0.4932279909706546,886,0.7871853546910755,437,0.002173238124805961,3221,0.25549613784907904,1683
mlp,17,2,PBMC-4,6989,0.7840892831592503,0.14651595364143655,0.0693947631993132,0.9078552010301904,0.12376591787094005,0.6785950960901259,1509,0.8447265625,1024,0.003367003367003367,4158,0.356764394206994,2831
mlp,17,2,PBMC-5,7266,0.5847784200385356,0.339664189375172,0.07555739058629232,0.8779245802367189,0.2931461601981833,0.8180311567782566,3017,0.8630470016207455,2468,0.0,1658,0.4400855920114123,5608
mlp,17,2,PBMC-6,4702,0.7769034453424075,0.11994895789025946,0.10314759676733305,0.8851552530837942,0.10825180774138664,0.5376549094375596,1049,0.9024822695035462,564,0.00043122035360068997,2319,0.23625681913554344,2383
mlp,17,2,PC-1,4545,0.344994499449945,0.6380638063806381,0.016941694169416942,0.9575357535753576,0.6125412541254125,0.9741350352704065,2977,0.96,2900,0.0016806722689075631,595,0.7339240506329114,3950
mlp,17,2,PC-2,267,0.10486891385767791,0.8951310861423221,0.0,0.9662921348314607,0.8614232209737828,1.0,239,0.9623430962343096,239,0.0,5,0.9122137404580153,262
mlp,17,2,PC-3,1145,0.10742358078602621,0.8882096069868995,0.004366812227074236,0.9493449781659389,0.8419213973799127,0.9951076320939335,1022,0.9478859390363815,1017,0.0,39,0.9195298372513563,1106
mlp,17,2,PC-4,597,0.6666666666666666,0.31993299832495814,0.01340033500837521,0.981574539363484,0.3149078726968174,0.9597989949748744,199,0.9842931937172775,191,0.0,163,0.4400921658986175,434
mlp,17,2,PC-5,584,0.05136986301369863,0.9452054794520548,0.003424657534246575,0.9486301369863014,0.8972602739726028,0.9963898916967509,554,0.9492753623188406,552,0.0,5,0.9533678756476683,579
mlp,17,2,PC-6,734,0.06130790190735695,0.9373297002724795,0.0013623978201634877,0.9141689373297003,0.8528610354223434,0.9985486211901307,689,0.9098837209302325,688,0.0,6,0.945054945054945,728
mlp,17,2,PRZ1,1648,0.2530339805825243,0.7099514563106796,0.037014563106796114,0.8228155339805825,0.5697815533980582,0.950446791226645,1231,0.8025641025641026,1170,0.004273504273504274,234,0.8267326732673267,1414
mlp,17,2,PRZ2,1821,0.26194398682042835,0.6617243272926964,0.07633168588687535,0.7435475013728721,0.4816035145524437,0.8965773809523809,1344,0.7278008298755186,1205,0.0,368,0.8293186510667584,1453
mlp,17,2,PRZ3,2390,0.4786610878661088,0.48326359832635984,0.03807531380753138,0.9133891213389121,0.43472803347280337,0.9269662921348315,1246,0.8995670995670996,1155,0.0013869625520110957,721,0.6914319952067106,1669
mlp,17,2,PRZ4,1456,0.323489010989011,0.6229395604395604,0.05357142857142857,0.8214285714285714,0.49793956043956045,0.9208121827411168,985,0.7993384785005513,907,0.005154639175257732,194,0.7179080824088748,1262
mlp,17,2,PRZ5,5532,0.3799710773680405,0.5808026030368764,0.03922631959508315,0.9040130151843818,0.5240419378163413,0.936734693877551,3430,0.9022720199190788,3213,0.0037821482602118004,1322,0.7619952494061758,4210
mlp,17,2,PRZ6,2764,0.23082489146164978,0.7492764109985528,0.019898697539797394,0.8925470332850941,0.6617221418234442,0.9741298212605832,2126,0.883148237566393,2071,0.00546448087431694,366,0.8628023352793995,2398
mlp,17,3,CRC11,17,0.0,1.0,0.0,0.9411764705882353,0.9411764705882353,1.0,17,0.9411764705882353,17,,0,1.0,17
mlp,17,3,CRC13,9,0.0,1.0,0.0,1.0,1.0,1.0,9,1.0,9,,0,1.0,9
mlp,17,3,CRC16,20,0.0,1.0,0.0,1.0,1.0,1.0,20,1.0,20,,0,1.0,20
mlp,17,3,CRC17,48,0.0,1.0,0.0,0.875,0.875,1.0,48,0.875,48,,0,1.0,48
mlp,17,3,CRC22,2,0.0,1.0,0.0,1.0,1.0,1.0,2,1.0,2,,0,1.0,2
mlp,17,3,CRC23,9,0.0,1.0,0.0,1.0,1.0,1.0,9,1.0,9,,0,1.0,9
mlp,17,3,CRC24,3,0.0,1.0,0.0,1.0,1.0,1.0,3,1.0,3,,0,1.0,3
mlp,17,3,CRC25,37,0.0,1.0,0.0,1.0,1.0,1.0,37,1.0,37,,0,1.0,37
mlp,17,3,GC28_P_cDNA,14,0.0,1.0,0.0,1.0,1.0,1.0,14,1.0,14,,0,1.0,14
mlp,17,3,GC29_P_cDNA,15,0.0,1.0,0.0,1.0,1.0,1.0,15,1.0,15,,0,1.0,15
mlp,17,3,GC2_P_cDNA,1,0.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1,,0,1.0,1
mlp,17,3,GC30_P_cDNA,11,0.0,1.0,0.0,1.0,1.0,1.0,11,1.0,11,,0,1.0,11
mlp,17,3,GC31_P_cDNA,20,0.0,1.0,0.0,1.0,1.0,1.0,20,1.0,20,,0,1.0,20
mlp,17,3,GC32_P_cDNA,6,0.0,1.0,0.0,1.0,1.0,1.0,6,1.0,6,,0,1.0,6
mlp,17,3,GC36_P_cDNA,11,0.0,1.0,0.0,1.0,1.0,1.0,11,1.0,11,,0,1.0,11
mlp,17,3,HCC-1,10,0.0,1.0,0.0,1.0,1.0,1.0,10,1.0,10,,0,1.0,10
mlp,17,3,HCC-2-1_1,6,0.0,1.0,0.0,1.0,1.0,1.0,6,1.0,6,,0,1.0,6
mlp,17,3,HCC-2-2,19,0.0,1.0,0.0,1.0,1.0,1.0,19,1.0,19,,0,1.0,19
mlp,17,3,HCC-22,5,0.0,1.0,0.0,1.0,1.0,1.0,5,1.0,5,,0,1.0,5
mlp,17,3,HCC-3-1_2,13,0.0,1.0,0.0,1.0,1.0,1.0,13,1.0,13,,0,1.0,13
mlp,17,3,HCC-3-2_1,15,0.0,1.0,0.0,1.0,1.0,1.0,15,1.0,15,,0,1.0,15
mlp,17,3,PBMC-1,108,0.037037037037037035,0.9629629629629629,0.0,1.0,0.9629629629629629,1.0,104,1.0,104,0.0,2,0.9811320754716981,106
mlp,17,3,PBMC-2,371,0.0,1.0,0.0,0.9595687331536388,0.9595687331536388,1.0,371,0.9595687331536388,371,,0,1.0,371
mlp,17,3,PBMC-3,131,0.2900763358778626,0.7099236641221374,0.0,0.9847328244274809,0.6946564885496184,1.0,93,0.978494623655914,93,0.0,24,0.8691588785046729,107
mlp,17,3,PBMC-4,287,0.08362369337979095,0.9163763066202091,0.0,1.0,0.9163763066202091,1.0,263,1.0,263,0.0,11,0.9528985507246377,276
mlp,17,3,PBMC-5,120,0.0,1.0,0.0,1.0,1.0,1.0,120,1.0,120,,0,1.0,120
mlp,17,3,PBMC-6,134,0.14925373134328357,0.8507462686567164,0.0,0.9925373134328358,0.8432835820895522,1.0,114,0.9912280701754386,114,0.0,17,0.9743589743589743,117
mlp,17,3,PC-1,98,0.0,1.0,0.0,1.0,1.0,1.0,98,1.0,98,,0,1.0,98
mlp,17,3,PC-2,2,0.0,1.0,0.0,1.0,1.0,1.0,2,1.0,2,,0,1.0,2
mlp,17,3,PC-3,2,0.0,1.0,0.0,1.0,1.0,1.0,2,1.0,2,,0,1.0,2
mlp,17,3,PC-5,11,0.0,1.0,0.0,1.0,1.0,1.0,11,1.0,11,,0,1.0,11
mlp,17,3,PC-6,11,0.0,1.0,0.0,1.0,1.0,1.0,11,1.0,11,,0,1.0,11
mlp,17,3,PRZ1,1,0.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1,,0,1.0,1
mlp,17,3,PRZ2,4,0.0,1.0,0.0,1.0,1.0,1.0,4,1.0,4,,0,1.0,4
mlp,17,3,PRZ3,2,0.0,1.0,0.0,1.0,1.0,1.0,2,1.0,2,,0,1.0,2
mlp,17,3,PRZ4,10,0.0,1.0,0.0,1.0,1.0,1.0,10,1.0,10,,0,1.0,10
mlp,17,3,PRZ5,14,0.0,1.0,0.0,1.0,1.0,1.0,14,1.0,14,,0,1.0,14
mlp,17,3,PRZ6,42,0.0,1.0,0.0,1.0,1.0,1.0,42,1.0,42,,0,1.0,42
mlp,17,4,CRC11,3220,0.5369565217391304,0.13540372670807455,0.327639751552795,0.6248447204968944,0.08788819875776398,0.29242119382964454,1491,0.6490825688073395,436,0.12101105845181674,3165,0.9636363636363636,55
mlp,17,4,CRC13,2601,0.5363321799307958,0.16493656286043828,0.29873125720876587,0.6359092656670511,0.09957708573625529,0.35572139303482586,1206,0.6037296037296037,429,0.10981210855949895,2395,0.8058252427184466,206
mlp,17,4,CRC16,3959,0.015155342258145996,0.8709270017681232,0.11391765597373074,0.13412477898459207,0.11896943672644607,0.8843293152090279,3899,0.13660092807424595,3448,0.7653061224489796,2156,0.9972268441486412,1803
mlp,17,4,CRC17,2750,0.06836363636363636,0.5901818181818181,0.34145454545454546,0.2069090909090909,0.13854545454545455,0.6334894613583139,2562,0.23475046210720887,1623,0.38483796296296297,1728,0.9373776908023483,1022
mlp,17,4,CRC22,3623,0.37786364890974333,0.46204802649737786,0.16008832459287883,0.6599503174165057,0.28208666850676234,0.7426796805678794,2254,0.6105137395459976,1674,0.3753646677471637,3085,0.9591078066914498,538
mlp,17,4,CRC23,2883,0.25841137703780787,0.6760319112036074,0.06555671175858481,0.7339576829691293,0.4755463059313215,0.9115996258185219,2138,0.7034376603386352,1949,0.35805991440798857,1402,0.9770425388251182,1481
mlp,17,4,CRC24,2677,0.39148300336197234,0.4519985057900635,0.15651849084796413,0.6783713111692192,0.28688830780724695,0.7427869858809085,1629,0.6347107438016529,1210,0.3113744075829384,2110,0.9753086419753086,567
mlp,17,4,CRC25,3070,0.11465798045602606,0.8188925081433225,0.06644951140065146,0.5205211726384364,0.4058631921824104,0.9249448123620309,2718,0.49562450278440734,2514,0.4983922829581994,933,0.9588207767898924,2137
mlp,17,4,GC28_P_cDNA,2915,0.5204116638078902,0.21921097770154374,0.26037735849056604,0.6473413379073757,0.1269296740994854,0.4570815450643777,1398,0.5790297339593115,639,0.15247678018575853,2584,0.7401812688821753,331
mlp,17,4,GC29_P_cDNA,1576,0.45685279187817257,0.14022842639593908,0.4029187817258883,0.5088832487309645,0.05203045685279188,0.25817757009345793,856,0.37104072398190047,221,0.0773972602739726,1460,0.9310344827586207,116
mlp,17,4,GC2_P_cDNA,2334,0.4241645244215938,0.28063410454155957,0.2952013710368466,0.5646958011996572,0.1405312767780634,0.48735119047619047,1344,0.500763358778626,655,0.25289403383793413,2246,0.9886363636363636,88
mlp,17,4,GC30_P_cDNA,2820,0.39290780141843973,0.4021276595744681,0.2049645390070922,0.6131205673758865,0.22021276595744682,0.6623831775700935,1712,0.5476190476190477,1134,0.2535778175313059,2236,0.9708904109589042,584
mlp,17,4,GC31_P_cDNA,3440,0.538953488372093,0.16569767441860464,0.29534883720930233,0.6284883720930232,0.08953488372093023,0.3593947036569987,1586,0.5403508771929825,570,0.06519489479130734,2899,0.7042513863216266,541
mlp,17,4,GC32_P_cDNA,3824,0.27405857740585776,0.5802824267782427,0.14565899581589958,0.608786610878661,0.33472803347280333,0.7993515850144092,2776,0.5768364127985579,2219,0.11222681630242173,1693,0.9521351478179259,2131
mlp,17,4,GC36_P_cDNA,3337,0.6188192987713516,0.0386574767755469,0.34252322445310157,0.6320047947258016,0.013185495954450104,0.10141509433962265,1272,0.34108527131782945,129,0.024923076923076923,3250,0.5517241379310345,87
mlp,17,4,HCC-1,3021,0.22277391592188017,0.6650115855676928,0.11221449851042702,0.5749751737835154,0.3522012578616352,0.8556218057921635,2348,0.5296167247386759,2009,0.3157894736842105,1444,0.9847812301838935,1577
mlp,17,4,HCC-2-1_1,2442,0.214987714987715,0.6605241605241605,0.12448812448812449,0.5909090909090909,0.3759213759213759,0.8414188836724048,1917,0.569125852448853,1613,0.49472377405338297,1611,0.9819494584837545,831
mlp,17,4,HCC-2-2,2589,0.2564696794129007,0.6102742371572035,0.1332560834298957,0.5959830050212437,0.33951332560834296,0.8207792207792208,1925,0.5563291139240506,1580,0.44362606232294616,1765,0.9672330097087378,824
mlp,17,4,HCC-22,3858,0.62182477967859,0.12389839294971487,0.25427682737169516,0.6881804043545878,0.06635562467599793,0.3276216586703221,1459,0.5355648535564853,478,0.08461538461538462,3640,0.7798165137614679,218
mlp,17,4,HCC-24,4670,0.45417558886509635,0.3758029978586724,0.17002141327623127,0.6813704496788009,0.2271948608137045,0.6885052961945861,2549,0.6045584045584046,1755,0.14780531501940877,3349,0.9538228614685844,1321
mlp,17,4,HCC-3-1_2,2988,0.21485943775100402,0.6686746987951807,0.11646586345381527,0.6030789825970548,0.38821954484605087,0.8516624040920716,2346,0.5805805805805806,1998,0.5492633517495396,2172,0.9865196078431373,816
mlp,17,4,HCC-3-2_1,2875,0.09982608695652175,0.8608695652173913,0.03930434782608696,0.6570434782608696,0.5572173913043478,0.9563369397217929,2588,0.6472727272727272,2475,0.5455594002306805,867,0.9970119521912351,2008
mlp,17,4,PBMC-1,10190,0.13905789990186457,0.5946025515210991,0.2663395485770363,0.310107948969578,0.17105004906771346,0.6906417417075117,8773,0.2876712328767123,6059,0.46163366336633666,7272,0.9259766963673749,2918
mlp,17,4,PBMC-2,7284,0.1455244371224602,0.49917627677100496,0.3552992861065349,0.2947556287753981,0.14923119165293794,0.5841902313624678,6224,0.29895489548954896,3636,0.2366943633505502,4453,0.9120452137054045,2831
mlp,17,4,PBMC-3,10547,0.0628614771973073,0.847349957333839,0.0897885654688537,0.3852280269270883,0.32236654972978096,0.9041885876163497,9884,0.3804408638245496,8937,0.6972149040270982,5314,0.9998089050257978,5233
mlp,17,4,PBMC-4,9607,0.06505672946809618,0.7694389507650672,0.1655043197668367,0.3030082231706048,0.2379514937025086,0.8229792919171677,8982,0.3092532467532468,7392,0.5863746958637469,5343,0.9988273921200751,4264
mlp,17,4,PBMC-5,7598,0.20005264543300869,0.4473545669913135,0.3525927875756778,0.33192945511976835,0.13187680968675966,0.5592300098716683,6078,0.294792586054722,3399,0.3578137028483449,6495,0.9746146872166818,1103
mlp,17,4,PBMC-6,7271,0.09902351808554531,0.7549167927382754,0.14605968917617934,0.3029844588089671,0.2039609407234218,0.8378873454434438,6551,0.27017671707050467,5489,0.6414520381261407,4931,0.994017094017094,2340
mlp,17,4,PC-1,7456,0.43978004291845496,0.2884924892703863,0.2717274678111588,0.5945547210300429,0.154774678111588,0.5149628920277711,4177,0.5364946536494654,2151,0.21634472511144132,6730,0.9573002754820936,726
mlp,17,4,PC-2,978,0.5061349693251533,0.0541922290388548,0.4396728016359918,0.5306748466257669,0.024539877300613498,0.10973084886128365,483,0.4528301886792453,53,0.04361370716510903,963,0.7333333333333333,15
mlp,17,4,PC-3,2310,0.49783549783549785,0.16103896103896104,0.3411255411255411,0.5822510822510822,0.08441558441558442,0.32068965517241377,1160,0.5241935483870968,372,0.058174523570712136,1994,0.810126582278481,316
mlp,17,4,PC-4,570,0.3263157894736842,0.543859649122807,0.12982456140350876,0.7087719298245614,0.3824561403508772,0.8072916666666666,384,0.7032258064516129,310,0.44776119402985076,469,0.9900990099009901,101
mlp,17,4,PC-5,1972,0.43103448275862066,0.23225152129817445,0.3367139959432049,0.5532454361054767,0.12221095334685599,0.40819964349376114,1122,0.5262008733624454,458,0.04135079255685734,1451,0.763915547024952,521
mlp,17,4,PC-6,2377,0.5683634833824148,0.1110643668489693,0.3205721497686159,0.6344131257888094,0.06604964240639462,0.2573099415204678,1026,0.5946969696969697,264,0.05568233683249658,2191,0.7634408602150538,186
mlp,17,4,PRZ1,3411,0.5775432424508942,0.13368513632365875,0.2887716212254471,0.6540603928466725,0.07651715039577836,0.3164469118667592,1441,0.5723684210526315,456,0.07634069400630915,3170,0.8879668049792531,241
mlp,17,4,PRZ2,7220,0.5240997229916897,0.2677285318559557,0.20817174515235456,0.6937673130193905,0.16966759002770082,0.5625727590221188,3436,0.6337299534402483,1933,0.14396822770147277,6043,0.903143585386576,1177
mlp,17,4,PRZ3,4300,0.44,0.36441860465116277,0.1955813953488372,0.6276744186046511,0.18767441860465117,0.6507475083056479,2408,0.5149968091895342,1567,0.22284204345273048,3406,0.9038031319910514,894
mlp,17,4,PRZ4,4819,0.4762398837933181,0.29508196721311475,0.22867814899356714,0.6459846441170367,0.1697447603237186,0.563391442155309,2524,0.5752461322081576,1422,0.26028896672504376,4568,0.9282868525896414,251
mlp,17,4,PRZ5,4429,0.3368706254233461,0.4226687739896139,0.24046060058703997,0.5572363964777602,0.2203657710544141,0.6373850868232891,2937,0.5213675213675214,1872,0.23197586726998493,3315,0.9901256732495511,1114
mlp,17,4,PRZ6,3309,0.25415533393774553,0.5596857056512542,0.1861589604110003,0.5022665457842248,0.2481112118464793,0.7504051863857374,2468,0.44330453563714906,1852,0.2994974874371859,1990,0.9522365428354814,1319
mlp,29,-1,CRC11,7469,0.28049270317311553,0.5812023028517874,0.13830499397509707,0.6215022091310751,0.3410095059579596,0.807778191291403,5374,0.5867311679336559,4341,0.11155378486055777,3263,0.9455539705183071,4206
mlp,29,-1,CRC13,5062,0.37159225602528645,0.40023706045041485,0.2281706835242987,0.6926116159620703,0.3210193599367839,0.6369066331342346,3181,0.8020730503455084,2026,0.05631456181272909,3001,0.901018922852984,2061
mlp,29,-1,CRC16,7478,0.2694570740839797,0.6192832308103771,0.11125969510564322,0.39890345012035305,0.12944637603637335,0.847702727439136,5463,0.20902612826603326,4631,0.3920301561658589,3714,0.8435175345377258,3764
mlp,29,-1,CRC17,6427,0.19106892796016803,0.5027228878170219,0.30620818422281004,0.4023650225610705,0.21129609460090246,0.621465666474322,5199,0.42030331166821416,3231,0.21582257530619,3021,0.7571931884908985,3406
mlp,29,-1,CRC22,5203,0.4166826830674611,0.40995579473380744,0.1733615221987315,0.6792235248894868,0.26254084182202575,0.7028006589785832,3035,0.6404125644631974,2133,0.22577092511013216,3632,0.8357733927434755,1571
