scope,bundle_id,outer_fold,seed,patient_budget,cell_cap,model,task,accuracy,balanced_accuracy,fit_time_sec,inference_time_sec,macro_f1,n_evaluation_classes,n_observed_training_classes,n_train_cells,n_test_cells,peak_rss_mb
outer_fold,fold0_seed11_P8_C200_logistic_regression,0,11,8,200,logistic_regression,fine,0.7590849050344699,0.47920838150244494,0.21037291176617146,0.08987210784107447,0.48340554863490626,39,34,1600,165797,1282.84375
outer_fold,fold0_seed12_P8_C200_logistic_regression,0,12,8,200,logistic_regression,coarse,0.9891192241114134,0.9609005465074694,0.02272913698107004,0.043904613703489304,0.9647119468273161,5,5,1600,165797,1282.87109375
outer_fold,fold0_seed12_P8_C200_logistic_regression,0,12,8,200,logistic_regression,fine,0.7633913762010169,0.5257481728154852,0.1909284982830286,0.08589107543230057,0.5298618384628719,39,36,1600,165797,1282.87109375
outer_fold,fold0_seed13_P8_C200_logistic_regression,0,13,8,200,logistic_regression,coarse,0.9821166848616079,0.9588083431124621,0.03410138189792633,0.052713822573423386,0.9520938964617075,5,5,1600,165797,1265.890625
outer_fold,fold0_seed13_P8_C200_logistic_regression,0,13,8,200,logistic_regression,fine,0.7722093885896608,0.5181874993022838,0.15183463506400585,0.5702065676450729,0.5216388932531311,39,35,1600,165797,1265.890625
outer_fold,fold0_seed14_P8_C200_logistic_regression,0,14,8,200,logistic_regression,coarse,0.9847102179170913,0.9744169445607463,0.03047343622893095,0.04342212434858084,0.9640549718574889,5,5,1600,165797,1282.47265625
outer_fold,fold0_seed14_P8_C200_logistic_regression,0,14,8,200,logistic_regression,fine,0.7732407703396322,0.5759570831051837,0.21105496119707823,0.0979086821898818,0.5676436769361292,39,37,1600,165797,1282.47265625
outer_fold,fold0_seed15_P8_C200_logistic_regression,0,15,8,200,logistic_regression,coarse,0.9849876656393058,0.947284664985378,0.030733073130249977,0.04520049877464771,0.9567118729753231,5,5,1600,165797,1267.13671875
outer_fold,fold0_seed15_P8_C200_logistic_regression,0,15,8,200,logistic_regression,fine,0.7455683757848454,0.5050617088928068,0.2239341139793396,0.09040610399097204,0.4992588982139819,39,36,1600,165797,1267.13671875
outer_fold,fold0_seed16_P8_C200_logistic_regression,0,16,8,200,logistic_regression,coarse,0.9896258677780659,0.9761915413344712,0.026192376390099525,0.0452050045132637,0.9728581516280667,5,5,1600,165797,1284.87890625
outer_fold,fold0_seed16_P8_C200_logistic_regression,0,16,8,200,logistic_regression,fine,0.7549714409790286,0.5401498640231951,0.23920376785099506,0.09289819467812777,0.5415637370519591,39,37,1600,165797,1284.87890625
outer_fold,fold0_seed17_P8_C200_logistic_regression,0,17,8,200,logistic_regression,coarse,0.9876596078336761,0.964140612060581,0.01921192556619644,0.034797209315001965,0.9622118886800282,5,5,1600,165797,1280.9609375
outer_fold,fold0_seed17_P8_C200_logistic_regression,0,17,8,200,logistic_regression,fine,0.7495491474514014,0.5067822048020231,0.13186485692858696,0.07107443921267986,0.5019547976253972,39,37,1600,165797,1280.9609375
outer_fold,fold0_seed18_P8_C200_logistic_regression,0,18,8,200,logistic_regression,coarse,0.9869599570559178,0.9579392843780002,0.029678920283913612,0.04844227712601423,0.9626610139486624,5,5,1600,165797,1282.26171875
