model,task,metric,design,fixed_axis,fixed_value,low_patient_budget,low_cells_per_patient,high_patient_budget,high_cells_per_patient,n_subset_seeds,mean,std,q025,q975,fraction_positive,patient_clustered_bootstrap_q025,patient_clustered_bootstrap_q975
logistic_regression,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,32,32,400,32,800,20,0.003749606265046146,0.0023363633142550987,-0.00013157618851758756,0.007366415844740582,0.95,0.002654245355530524,0.0046851727051799704
logistic_regression,coarse,macro_f1,matched_cell_doubling,patient_budget,32,32,800,32,1600,20,0.0016577030598440346,0.0011413817695550422,-0.00023059396910214968,0.003715765471116554,0.9,0.0010343798281020528,0.0023150399876363937
logistic_regression,coarse,patient_balanced_macro_f1,matched_cell_doubling,patient_budget,32,32,800,32,1600,20,0.001418863773285306,0.0010274883491150437,-0.00022607852623540147,0.003216648772469166,0.9,0.0006810185891234444,0.002194803364405911
logistic_regression,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,32,32,800,32,1600,20,0.0024579493423075526,0.0017111502458292134,-0.00025334017789291894,0.004874215626230647,0.95,0.001774927261220749,0.0034754429533288044
logistic_regression,fine,macro_f1,fixed_total_patient_doubling,total_training_cells,3200,8,400,16,200,20,0.008175853610594397,0.010040138904376099,-0.010936902252458492,0.01913809670846362,0.75,0.005628815091017319,0.010139605382910807
logistic_regression,fine,patient_balanced_macro_f1,fixed_total_patient_doubling,total_training_cells,3200,8,400,16,200,20,0.00810907003662415,0.010756763522172674,-0.013531852064639258,0.02006436234331553,0.8,0.005709065989938492,0.01004815061356216
logistic_regression,fine,mean_patient_macro_f1,fixed_total_patient_doubling,total_training_cells,3200,8,400,16,200,20,0.006040268492324441,0.005365648190175697,-0.002681482749635422,0.015779581552436278,0.9,0.004782132052407778,0.00654613658695185
logistic_regression,fine,macro_f1,fixed_total_patient_doubling,total_training_cells,3200,16,200,32,100,20,0.004759833959027593,0.008095740912921812,-0.008500375532544069,0.016886360226610327,0.65,0.002841383016860857,0.005666897409389183
logistic_regression,fine,patient_balanced_macro_f1,fixed_total_patient_doubling,total_training_cells,3200,16,200,32,100,20,0.00477712646894955,0.008000057370833353,-0.008750680490485677,0.0190105040117403,0.7,0.0030818845165835247,0.00570696085375196
logistic_regression,fine,mean_patient_macro_f1,fixed_total_patient_doubling,total_training_cells,3200,16,200,32,100,20,0.004760891073678206,0.00427669758002718,-0.002131068230058877,0.0113174854941258,0.8,0.0032329383484151013,0.00487955839581339
logistic_regression,fine,macro_f1,fixed_total_patient_8_to_32,total_training_cells,3200,8,400,32,100,20,0.01293568756962199,0.012691678593266415,-0.0090636575109272,0.03343351175091174,0.85,0.01045298122646594,0.013990382454971825
logistic_regression,fine,patient_balanced_macro_f1,fixed_total_patient_8_to_32,total_training_cells,3200,8,400,32,100,20,0.0128861965055737,0.0132138939118816,-0.010956951723166136,0.03301914144212252,0.85,0.010479851491309585,0.014033377629232355
logistic_regression,fine,mean_patient_macro_f1,fixed_total_patient_8_to_32,total_training_cells,3200,8,400,32,100,20,0.010801159566002647,0.006415793833100593,0.0007261184896681151,0.022879787009355817,1.0,0.008578520377181983,0.010790860489970307
logistic_regression,fine,macro_f1,fixed_total_patient_doubling,total_training_cells,6400,8,800,16,400,20,0.006390397723113511,0.00853491672533215,-0.005198839581144463,0.02050692975688849,0.7,0.0050049600536155505,0.007934245387504207
logistic_regression,fine,patient_balanced_macro_f1,fixed_total_patient_doubling,total_training_cells,6400,8,800,16,400,20,0.006434425507977809,0.008584484366739533,-0.006216850012294186,0.020914578306055646,0.7,0.004822383764291055,0.008358877405228747
logistic_regression,fine,mean_patient_macro_f1,fixed_total_patient_doubling,total_training_cells,6400,8,800,16,400,20,0.0054957376391508,0.004289576351333567,-0.0014516068770431682,0.01351557363086277,0.95,0.004512737969749167,0.0064988111669547505
logistic_regression,fine,macro_f1,fixed_total_patient_doubling,total_training_cells,6400,16,400,32,200,20,0.004842289029588021,0.008711610156999281,-0.008937828238123075,0.020089179598932066,0.7,0.0035778653015335086,0.00612659005809531
logistic_regression,fine,patient_balanced_macro_f1,fixed_total_patient_doubling,total_training_cells,6400,16,400,32,200,20,0.0048537823426130335,0.009720665230154042,-0.011720062842502581,0.022843063425783426,0.65,0.0032611598640004237,0.006452389977141343
logistic_regression,fine,mean_patient_macro_f1,fixed_total_patient_doubling,total_training_cells,6400,16,400,32,200,20,0.003528356915586456,0.004442223146163728,-0.002648490492361122,0.00937542751580152,0.7,0.002446650105145304,0.0040799459238735165
logistic_regression,fine,macro_f1,fixed_total_patient_8_to_32,total_training_cells,6400,8,800,32,200,20,0.011232686752701532,0.012529016578136981,-0.010655807148388818,0.03191801122780365,0.8,0.009853326925959808,0.012915131063112364
logistic_regression,fine,patient_balanced_macro_f1,fixed_total_patient_8_to_32,total_training_cells,6400,8,800,32,200,20,0.011288207850590842,0.013283749093942627,-0.012162757520123912,0.03225620181256448,0.8,0.009813015937289865,0.013286648737729048
logistic_regression,fine,mean_patient_macro_f1,fixed_total_patient_8_to_32,total_training_cells,6400,8,800,32,200,20,0.009024094554737256,0.006112761114312236,-0.0010754502774362102,0.017810368520124065,0.9,0.007634234791613756,0.009859238895769817
logistic_regression,fine,macro_f1,fixed_total_patient_doubling,total_training_cells,12800,8,1600,16,800,20,0.0066221255609755,0.009996767640468605,-0.012384785495159131,0.02191725353956785,0.75,0.005775927646660695,0.00820985748902925
logistic_regression,fine,patient_balanced_macro_f1,fixed_total_patient_doubling,total_training_cells,12800,8,1600,16,800,20,0.006960136894134478,0.0101628549355232,-0.013218252667592292,0.022727774061138278,0.8,0.00603303842500468,0.008710637935429155
logistic_regression,fine,mean_patient_macro_f1,fixed_total_patient_doubling,total_training_cells,12800,8,1600,16,800,20,0.004636090082535899,0.005169569302026383,-0.00428583702642491,0.013173386039650055,0.85,0.004051844182065311,0.0059900804540390495
logistic_regression,fine,macro_f1,fixed_total_patient_doubling,total_training_cells,12800,16,800,32,400,20,0.0038856865685584995,0.00658528022885271,-0.004080643733856554,0.016694390179509293,0.6,0.0024869638923251114,0.005457105318655091
logistic_regression,fine,patient_balanced_macro_f1,fixed_total_patient_doubling,total_training_cells,12800,16,800,32,400,20,0.0036078116810040806,0.00731846992923926,-0.003926281830051131,0.018377858789364605,0.5,0.002125819959607711,0.005057665958372725
logistic_regression,fine,mean_patient_macro_f1,fixed_total_patient_doubling,total_training_cells,12800,16,800,32,400,20,0.0037926959458661424,0.004280640266604223,-0.0015924126750222311,0.01209691715854215,0.85,0.002602214486719154,0.004529212555938949
