model,fold,task,stage,seed,patient_count,cell_count,configuration_count,selected,selection_seconds,refit_seconds,hardware,artifact_source
mlp,3,joint,refit,43,32,292943,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.13661775779936694, ""epochs"": 26, ""history"": [0.07285596510414892, 0.08054363480800651, 0.10104445005674566, 0.10738927593374697, 0.11464852178859047, 0.12700946867326526, 0.12204220330498217, 0.12670188933621837, 0.12123764560968243, 0.12767856759137228, 0.12999392974996887, 0.13426177579859327, 0.13054079383153414, 0.13104417194690882, 0.13138931161317635, 0.12782561711387327, 0.12988245182999889, 0.13547027283353932, 0.1323493710177473, 0.12600826550761401, 0.13270451413001097, 0.12733901556489144, 0.13330597753216697, 0.13360405070039696, 0.1300078466637412, 0.13661775779936694, 0.1342845732036033, 0.13129158914409866, 0.13254844896205248, 0.12579446769751085, 0.12625454544296108, 0.1314969230203998, 0.13564815545177364, 0.13072503257572143]}",,13.196425914764404,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/mlp_f3/joint_s43.npz
mlp,3,joint,test,43,8,68849,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.13661775779936694, ""epochs"": 26, ""history"": [0.07285596510414892, 0.08054363480800651, 0.10104445005674566, 0.10738927593374697, 0.11464852178859047, 0.12700946867326526, 0.12204220330498217, 0.12670188933621837, 0.12123764560968243, 0.12767856759137228, 0.12999392974996887, 0.13426177579859327, 0.13054079383153414, 0.13104417194690882, 0.13138931161317635, 0.12782561711387327, 0.12988245182999889, 0.13547027283353932, 0.1323493710177473, 0.12600826550761401, 0.13270451413001097, 0.12733901556489144, 0.13330597753216697, 0.13360405070039696, 0.1300078466637412, 0.13661775779936694, 0.1342845732036033, 0.13129158914409866, 0.13254844896205248, 0.12579446769751085, 0.12625454544296108, 0.1314969230203998, 0.13564815545177364, 0.13072503257572143]}",,13.196425914764404,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/mlp_f3/joint_s43.npz
flat,3,joint,inner,17,24,221600,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.15384882143863057, ""epochs"": 24, ""history"": [0.0746728750256559, 0.09393949599161905, 0.11579442622279178, 0.11795012871615176, 0.1221656306132651, 0.1261855789470958, 0.11788758471114284, 0.12442581817902802, 0.12941921042853474, 0.12600325071624688, 0.12754442050225226, 0.1336924387613502, 0.12924813434692797, 0.13699959514885793, 0.13208475945598544, 0.1350385899843564, 0.12882527437543106, 0.13883296278028978, 0.1346368264042589, 0.1335807160774842, 0.14475037352005998, 0.12609056272486815, 0.14536983795294944, 0.15384882143863057, 0.13078975075025057, 0.14186566862892613, 0.14019849070609475, 0.14556999688976902, 0.13892431891700757, 0.13222861010552678, 0.14534974272577156, 0.14120261773139028]}",3051.295220851898,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_f3/joint_selection.json
flat,3,joint,validation,17,8,71343,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.15384882143863057, ""epochs"": 24, ""history"": [0.0746728750256559, 0.09393949599161905, 0.11579442622279178, 0.11795012871615176, 0.1221656306132651, 0.1261855789470958, 0.11788758471114284, 0.12442581817902802, 0.12941921042853474, 0.12600325071624688, 0.12754442050225226, 0.1336924387613502, 0.12924813434692797, 0.13699959514885793, 0.13208475945598544, 0.1350385899843564, 0.12882527437543106, 0.13883296278028978, 0.1346368264042589, 0.1335807160774842, 0.14475037352005998, 0.12609056272486815, 0.14536983795294944, 0.15384882143863057, 0.13078975075025057, 0.14186566862892613, 0.14019849070609475, 0.14556999688976902, 0.13892431891700757, 0.13222861010552678, 0.14534974272577156, 0.14120261773139028]}",3051.295220851898,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_f3/joint_selection.json
flat,3,joint,refit,17,32,292943,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.15384882143863057, ""epochs"": 24, ""history"": [0.0746728750256559, 0.09393949599161905, 0.11579442622279178, 0.11795012871615176, 0.1221656306132651, 0.1261855789470958, 0.11788758471114284, 0.12442581817902802, 0.12941921042853474, 0.12600325071624688, 0.12754442050225226, 0.1336924387613502, 0.12924813434692797, 0.13699959514885793, 0.13208475945598544, 0.1350385899843564, 0.12882527437543106, 0.13883296278028978, 0.1346368264042589, 0.1335807160774842, 0.14475037352005998, 0.12609056272486815, 0.14536983795294944, 0.15384882143863057, 0.13078975075025057, 0.14186566862892613, 0.14019849070609475, 0.14556999688976902, 0.13892431891700757, 0.13222861010552678, 0.14534974272577156, 0.14120261773139028]}",,717.8037927150726,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_f3/joint_s17.npz
flat,3,joint,test,17,8,68849,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.15384882143863057, ""epochs"": 24, ""history"": [0.0746728750256559, 0.09393949599161905, 0.11579442622279178, 0.11795012871615176, 0.1221656306132651, 0.1261855789470958, 0.11788758471114284, 0.12442581817902802, 0.12941921042853474, 0.12600325071624688, 0.12754442050225226, 0.1336924387613502, 0.12924813434692797, 0.13699959514885793, 0.13208475945598544, 0.1350385899843564, 0.12882527437543106, 0.13883296278028978, 0.1346368264042589, 0.1335807160774842, 0.14475037352005998, 0.12609056272486815, 0.14536983795294944, 0.15384882143863057, 0.13078975075025057, 0.14186566862892613, 0.14019849070609475, 0.14556999688976902, 0.13892431891700757, 0.13222861010552678, 0.14534974272577156, 0.14120261773139028]}",,717.8037927150726,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_f3/joint_s17.npz
flat,3,joint,refit,29,32,292943,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.15384882143863057, ""epochs"": 24, ""history"": [0.0746728750256559, 0.09393949599161905, 0.11579442622279178, 0.11795012871615176, 0.1221656306132651, 0.1261855789470958, 0.11788758471114284, 0.12442581817902802, 0.12941921042853474, 0.12600325071624688, 0.12754442050225226, 0.1336924387613502, 0.12924813434692797, 0.13699959514885793, 0.13208475945598544, 0.1350385899843564, 0.12882527437543106, 0.13883296278028978, 0.1346368264042589, 0.1335807160774842, 0.14475037352005998, 0.12609056272486815, 0.14536983795294944, 0.15384882143863057, 0.13078975075025057, 0.14186566862892613, 0.14019849070609475, 0.14556999688976902, 0.13892431891700757, 0.13222861010552678, 0.14534974272577156, 0.14120261773139028]}",,719.2037642002106,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_f3/joint_s29.npz
flat,3,joint,test,29,8,68849,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.15384882143863057, ""epochs"": 24, ""history"": [0.0746728750256559, 0.09393949599161905, 0.11579442622279178, 0.11795012871615176, 0.1221656306132651, 0.1261855789470958, 0.11788758471114284, 0.12442581817902802, 0.12941921042853474, 0.12600325071624688, 0.12754442050225226, 0.1336924387613502, 0.12924813434692797, 0.13699959514885793, 0.13208475945598544, 0.1350385899843564, 0.12882527437543106, 0.13883296278028978, 0.1346368264042589, 0.1335807160774842, 0.14475037352005998, 0.12609056272486815, 0.14536983795294944, 0.15384882143863057, 0.13078975075025057, 0.14186566862892613, 0.14019849070609475, 0.14556999688976902, 0.13892431891700757, 0.13222861010552678, 0.14534974272577156, 0.14120261773139028]}",,719.2037642002106,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_f3/joint_s29.npz
flat,3,joint,refit,43,32,292943,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.15384882143863057, ""epochs"": 24, ""history"": [0.0746728750256559, 0.09393949599161905, 0.11579442622279178, 0.11795012871615176, 0.1221656306132651, 0.1261855789470958, 0.11788758471114284, 0.12442581817902802, 0.12941921042853474, 0.12600325071624688, 0.12754442050225226, 0.1336924387613502, 0.12924813434692797, 0.13699959514885793, 0.13208475945598544, 0.1350385899843564, 0.12882527437543106, 0.13883296278028978, 0.1346368264042589, 0.1335807160774842, 0.14475037352005998, 0.12609056272486815, 0.14536983795294944, 0.15384882143863057, 0.13078975075025057, 0.14186566862892613, 0.14019849070609475, 0.14556999688976902, 0.13892431891700757, 0.13222861010552678, 0.14534974272577156, 0.14120261773139028]}",,719.9922173023224,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_f3/joint_s43.npz
flat,3,joint,test,43,8,68849,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.15384882143863057, ""epochs"": 24, ""history"": [0.0746728750256559, 0.09393949599161905, 0.11579442622279178, 0.11795012871615176, 0.1221656306132651, 0.1261855789470958, 0.11788758471114284, 0.12442581817902802, 0.12941921042853474, 0.12600325071624688, 0.12754442050225226, 0.1336924387613502, 0.12924813434692797, 0.13699959514885793, 0.13208475945598544, 0.1350385899843564, 0.12882527437543106, 0.13883296278028978, 0.1346368264042589, 0.1335807160774842, 0.14475037352005998, 0.12609056272486815, 0.14536983795294944, 0.15384882143863057, 0.13078975075025057, 0.14186566862892613, 0.14019849070609475, 0.14556999688976902, 0.13892431891700757, 0.13222861010552678, 0.14534974272577156, 0.14120261773139028]}",,719.9922173023224,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_f3/joint_s43.npz
hce,3,joint,inner,17,24,221600,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.1447928751064673, ""epochs"": 14, ""history"": [0.07620604085017088, 0.08809287357238062, 0.09671442772928102, 0.11359274012378488, 0.12682955387725084, 0.12866386793692167, 0.12548638000283296, 0.12916482815307823, 0.1316791790549624, 0.1254778802207913, 0.13930531302698698, 0.13791428197948474, 0.1266168497924989, 0.1447928751064673, 0.1323164262691059, 0.13500255748264778, 0.12689422232716707, 0.1354779293932587, 0.1331332115201033, 0.13394507416387458, 0.14145981036821093, 0.1338262733498674]}",2348.797276735306,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f3/joint_selection.json
hce,3,joint,validation,17,8,71343,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.1447928751064673, ""epochs"": 14, ""history"": [0.07620604085017088, 0.08809287357238062, 0.09671442772928102, 0.11359274012378488, 0.12682955387725084, 0.12866386793692167, 0.12548638000283296, 0.12916482815307823, 0.1316791790549624, 0.1254778802207913, 0.13930531302698698, 0.13791428197948474, 0.1266168497924989, 0.1447928751064673, 0.1323164262691059, 0.13500255748264778, 0.12689422232716707, 0.1354779293932587, 0.1331332115201033, 0.13394507416387458, 0.14145981036821093, 0.1338262733498674]}",2348.797276735306,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f3/joint_selection.json
hce,3,joint,refit,17,32,292943,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.1447928751064673, ""epochs"": 14, ""history"": [0.07620604085017088, 0.08809287357238062, 0.09671442772928102, 0.11359274012378488, 0.12682955387725084, 0.12866386793692167, 0.12548638000283296, 0.12916482815307823, 0.1316791790549624, 0.1254778802207913, 0.13930531302698698, 0.13791428197948474, 0.1266168497924989, 0.1447928751064673, 0.1323164262691059, 0.13500255748264778, 0.12689422232716707, 0.1354779293932587, 0.1331332115201033, 0.13394507416387458, 0.14145981036821093, 0.1338262733498674]}",,427.3746807575226,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f3/joint_s17.npz
hce,3,joint,test,17,8,68849,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.1447928751064673, ""epochs"": 14, ""history"": [0.07620604085017088, 0.08809287357238062, 0.09671442772928102, 0.11359274012378488, 0.12682955387725084, 0.12866386793692167, 0.12548638000283296, 0.12916482815307823, 0.1316791790549624, 0.1254778802207913, 0.13930531302698698, 0.13791428197948474, 0.1266168497924989, 0.1447928751064673, 0.1323164262691059, 0.13500255748264778, 0.12689422232716707, 0.1354779293932587, 0.1331332115201033, 0.13394507416387458, 0.14145981036821093, 0.1338262733498674]}",,427.3746807575226,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f3/joint_s17.npz
hce,3,joint,refit,29,32,292943,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.1447928751064673, ""epochs"": 14, ""history"": [0.07620604085017088, 0.08809287357238062, 0.09671442772928102, 0.11359274012378488, 0.12682955387725084, 0.12866386793692167, 0.12548638000283296, 0.12916482815307823, 0.1316791790549624, 0.1254778802207913, 0.13930531302698698, 0.13791428197948474, 0.1266168497924989, 0.1447928751064673, 0.1323164262691059, 0.13500255748264778, 0.12689422232716707, 0.1354779293932587, 0.1331332115201033, 0.13394507416387458, 0.14145981036821093, 0.1338262733498674]}",,426.1842978000641,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f3/joint_s29.npz
hce,3,joint,test,29,8,68849,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.1447928751064673, ""epochs"": 14, ""history"": [0.07620604085017088, 0.08809287357238062, 0.09671442772928102, 0.11359274012378488, 0.12682955387725084, 0.12866386793692167, 0.12548638000283296, 0.12916482815307823, 0.1316791790549624, 0.1254778802207913, 0.13930531302698698, 0.13791428197948474, 0.1266168497924989, 0.1447928751064673, 0.1323164262691059, 0.13500255748264778, 0.12689422232716707, 0.1354779293932587, 0.1331332115201033, 0.13394507416387458, 0.14145981036821093, 0.1338262733498674]}",,426.1842978000641,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f3/joint_s29.npz
hce,3,joint,refit,43,32,292943,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.1447928751064673, ""epochs"": 14, ""history"": [0.07620604085017088, 0.08809287357238062, 0.09671442772928102, 0.11359274012378488, 0.12682955387725084, 0.12866386793692167, 0.12548638000283296, 0.12916482815307823, 0.1316791790549624, 0.1254778802207913, 0.13930531302698698, 0.13791428197948474, 0.1266168497924989, 0.1447928751064673, 0.1323164262691059, 0.13500255748264778, 0.12689422232716707, 0.1354779293932587, 0.1331332115201033, 0.13394507416387458, 0.14145981036821093, 0.1338262733498674]}",,421.91716051101685,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f3/joint_s43.npz
hce,3,joint,test,43,8,68849,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.1447928751064673, ""epochs"": 14, ""history"": [0.07620604085017088, 0.08809287357238062, 0.09671442772928102, 0.11359274012378488, 0.12682955387725084, 0.12866386793692167, 0.12548638000283296, 0.12916482815307823, 0.1316791790549624, 0.1254778802207913, 0.13930531302698698, 0.13791428197948474, 0.1266168497924989, 0.1447928751064673, 0.1323164262691059, 0.13500255748264778, 0.12689422232716707, 0.1354779293932587, 0.1331332115201033, 0.13394507416387458, 0.14145981036821093, 0.1338262733498674]}",,421.91716051101685,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f3/joint_s43.npz
cascade,3,joint,inner,17,24,221600,4,"{""config"": {""lr"": 0.0003, ""decay"": 0.001}, ""score"": 0.14227139817656273, ""epochs"": 18, ""history"": [0.07231173194892448, 0.08684503103225584, 0.09874629686733073, 0.10529615890278461, 0.12404979210333653, 0.12725400583586113, 0.13250502857161583, 0.12584766324969796, 0.130674849590844, 0.12370169901443599, 0.13754897122966747, 0.13418201747189, 0.12974272770931022, 0.13701182510660173, 0.1299666983137998, 0.13683631494699067, 0.13276559311612493, 0.14227139817656273, 0.1353138986462609, 0.13676242824497542, 0.14179192800855447, 0.1294729357817511, 0.1391476151347957, 0.14081076118351912, 0.13434180832261708, 0.1351726469917842]}",2658.50928401947,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_f3/joint_selection.json
cascade,3,joint,validation,17,8,71343,4,"{""config"": {""lr"": 0.0003, ""decay"": 0.001}, ""score"": 0.14227139817656273, ""epochs"": 18, ""history"": [0.07231173194892448, 0.08684503103225584, 0.09874629686733073, 0.10529615890278461, 0.12404979210333653, 0.12725400583586113, 0.13250502857161583, 0.12584766324969796, 0.130674849590844, 0.12370169901443599, 0.13754897122966747, 0.13418201747189, 0.12974272770931022, 0.13701182510660173, 0.1299666983137998, 0.13683631494699067, 0.13276559311612493, 0.14227139817656273, 0.1353138986462609, 0.13676242824497542, 0.14179192800855447, 0.1294729357817511, 0.1391476151347957, 0.14081076118351912, 0.13434180832261708, 0.1351726469917842]}",2658.50928401947,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_f3/joint_selection.json
cascade,3,joint,refit,17,32,292943,4,"{""config"": {""lr"": 0.0003, ""decay"": 0.001}, ""score"": 0.14227139817656273, ""epochs"": 18, ""history"": [0.07231173194892448, 0.08684503103225584, 0.09874629686733073, 0.10529615890278461, 0.12404979210333653, 0.12725400583586113, 0.13250502857161583, 0.12584766324969796, 0.130674849590844, 0.12370169901443599, 0.13754897122966747, 0.13418201747189, 0.12974272770931022, 0.13701182510660173, 0.1299666983137998, 0.13683631494699067, 0.13276559311612493, 0.14227139817656273, 0.1353138986462609, 0.13676242824497542, 0.14179192800855447, 0.1294729357817511, 0.1391476151347957, 0.14081076118351912, 0.13434180832261708, 0.1351726469917842]}",,634.9252045154572,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_f3/joint_s17.npz
cascade,3,joint,test,17,8,68849,4,"{""config"": {""lr"": 0.0003, ""decay"": 0.001}, ""score"": 0.14227139817656273, ""epochs"": 18, ""history"": [0.07231173194892448, 0.08684503103225584, 0.09874629686733073, 0.10529615890278461, 0.12404979210333653, 0.12725400583586113, 0.13250502857161583, 0.12584766324969796, 0.130674849590844, 0.12370169901443599, 0.13754897122966747, 0.13418201747189, 0.12974272770931022, 0.13701182510660173, 0.1299666983137998, 0.13683631494699067, 0.13276559311612493, 0.14227139817656273, 0.1353138986462609, 0.13676242824497542, 0.14179192800855447, 0.1294729357817511, 0.1391476151347957, 0.14081076118351912, 0.13434180832261708, 0.1351726469917842]}",,634.9252045154572,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_f3/joint_s17.npz
cascade,3,joint,refit,29,32,292943,4,"{""config"": {""lr"": 0.0003, ""decay"": 0.001}, ""score"": 0.14227139817656273, ""epochs"": 18, ""history"": [0.07231173194892448, 0.08684503103225584, 0.09874629686733073, 0.10529615890278461, 0.12404979210333653, 0.12725400583586113, 0.13250502857161583, 0.12584766324969796, 0.130674849590844, 0.12370169901443599, 0.13754897122966747, 0.13418201747189, 0.12974272770931022, 0.13701182510660173, 0.1299666983137998, 0.13683631494699067, 0.13276559311612493, 0.14227139817656273, 0.1353138986462609, 0.13676242824497542, 0.14179192800855447, 0.1294729357817511, 0.1391476151347957, 0.14081076118351912, 0.13434180832261708, 0.1351726469917842]}",,637.9496219158173,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_f3/joint_s29.npz
