actual_contributing_patients,fit_seconds,fold,inference_seconds,mean_class_donor_coverage,min_class_donor_coverage,model,n_classes,n_test_cells,n_train_cells,observed_class_count,patient_budget,protocol_hash,seed,status,task,total,unseen_at_training_class_count,wall_seconds
16,0.3486648015677929,0,0.09675120189785957,11.344827586206897,1,logistic_regression,30,228102,3200,29,16,74749b9de8a69391,14,success,fine,3200,1,1.5333783635869622
32,0.05372658837586641,0,0.054336076602339745,27.2,8,logistic_regression,5,228102,3200,5,32,74749b9de8a69391,14,success,coarse,3200,0,1.2117755226790905
32,0.32221204694360495,0,0.0974968746304512,19.482758620689655,1,logistic_regression,30,228102,3200,29,32,74749b9de8a69391,14,success,fine,3200,1,1.5208216067403555
8,0.05213760677725077,0,0.054793287999928,7.8,7,logistic_regression,5,228102,3200,5,8,74749b9de8a69391,14,success,coarse,3200,0,1.1839382322505116
8,0.32011574506759644,0,0.09450403973460197,6.206896551724138,1,logistic_regression,30,228102,3200,29,8,74749b9de8a69391,14,success,fine,3200,1,1.5042786374688148
16,0.12926216702908278,0,0.05373064521700144,15.8,15,logistic_regression,5,228102,6400,5,16,74749b9de8a69391,14,success,coarse,6400,0,1.277278776280582
16,0.7949097994714975,0,0.09461438655853271,12.10344827586207,1,logistic_regression,30,228102,6400,29,16,74749b9de8a69391,14,success,fine,6400,1,2.0095658544451
32,0.0950318593531847,0,0.05459972191601992,28.6,15,logistic_regression,5,228102,6400,5,32,74749b9de8a69391,14,success,coarse,6400,0,1.2472097957506776
32,0.7786338292062283,0,0.0965046864002943,22.20689655172414,1,logistic_regression,30,228102,6400,29,32,74749b9de8a69391,14,success,fine,6400,1,1.9709561998024583
8,0.10371523164212704,0,0.05366441607475281,7.8,7,logistic_regression,5,228102,6400,5,8,74749b9de8a69391,14,success,coarse,6400,0,1.2336607668548822
8,0.7146680457517505,0,0.09797320608049631,6.413793103448276,1,logistic_regression,30,228102,6400,29,8,74749b9de8a69391,14,success,fine,6400,1,1.8944111233577132
16,0.04908542800694704,0,0.056674967519938946,14.6,9,logistic_regression,5,228102,3200,5,16,74749b9de8a69391,15,success,coarse,3200,0,1.208341029472649
16,0.3254450112581253,0,0.08870233036577702,12.142857142857142,2,logistic_regression,30,228102,3200,28,16,74749b9de8a69391,15,success,fine,3200,2,1.4924796000123024
32,0.048922174610197544,0,0.053808823227882385,27.4,9,logistic_regression,5,228102,3200,5,32,74749b9de8a69391,15,success,coarse,3200,0,1.199263415299356
32,0.30182570312172174,0,0.09059936087578535,21.321428571428573,2,logistic_regression,30,228102,3200,28,32,74749b9de8a69391,15,success,fine,3200,2,1.5061132768169045
8,0.041934430599212646,0,0.05396299157291651,7.8,7,logistic_regression,5,228102,3200,5,8,74749b9de8a69391,15,success,coarse,3200,0,1.163892848417163
8,0.2838224144652486,0,0.08869202435016632,6.714285714285714,2,logistic_regression,30,228102,3200,28,8,74749b9de8a69391,15,success,fine,3200,2,1.4720176989212632
16,0.13015977293252945,0,0.05433938466012478,15.8,15,logistic_regression,5,228102,6400,5,16,74749b9de8a69391,15,success,coarse,6400,0,1.265945860184729
16,0.6903305603191257,0,0.09130782820284367,13.035714285714286,4,logistic_regression,30,228102,6400,28,16,74749b9de8a69391,15,success,fine,6400,2,1.880079174414277
32,0.10204605665057898,0,0.054261970333755016,29.0,17,logistic_regression,5,228102,6400,5,32,74749b9de8a69391,15,success,coarse,6400,0,1.2571340249851346
32,0.6997120780870318,0,0.08865330927073956,23.785714285714285,4,logistic_regression,30,228102,6400,28,32,74749b9de8a69391,15,success,fine,6400,2,1.8826932199299335
8,0.09438413567841053,0,0.05828921590000391,7.8,7,logistic_regression,5,228102,6400,5,8,74749b9de8a69391,15,success,coarse,6400,0,1.2702080579474568
8,0.6382180424407125,0,0.08785177301615477,6.821428571428571,3,logistic_regression,30,228102,6400,28,8,74749b9de8a69391,15,success,fine,6400,2,1.828069862909615
16,0.053874922916293144,0,0.05491737835109234,14.4,8,logistic_regression,5,228102,3200,5,16,74749b9de8a69391,16,success,coarse,3200,0,1.1653767619282007
16,0.3333210740238428,0,0.09427851159125566,10.9,1,logistic_regression,30,228102,3200,30,16,74749b9de8a69391,16,success,fine,3200,0,1.506062475964427
32,0.061479988507926464,0,0.054602550342679024,27.2,8,logistic_regression,5,228102,3200,5,32,74749b9de8a69391,16,success,coarse,3200,0,1.2001967700198293
32,0.3522211592644453,0,0.09879158530384302,19.133333333333333,1,logistic_regression,30,228102,3200,30,32,74749b9de8a69391,16,success,fine,3200,0,1.5288772778585553
8,0.06081897113472223,0,0.05468408949673176,7.6,6,logistic_regression,5,228102,3200,5,8,74749b9de8a69391,16,success,coarse,3200,0,1.186736635863781
8,0.2785360114648938,0,0.0998978354036808,5.966666666666667,1,logistic_regression,30,228102,3200,30,8,74749b9de8a69391,16,success,fine,3200,0,1.4580009346827865
16,0.11695532966405153,0,0.053812901489436626,15.4,13,logistic_regression,5,228102,6400,5,16,74749b9de8a69391,16,success,coarse,6400,0,1.2611558679491282
16,0.7623326014727354,0,0.1028792830184102,11.5,1,logistic_regression,30,228102,6400,30,16,74749b9de8a69391,16,success,fine,6400,0,1.9432749012485147
32,0.12615324277430773,0,0.054736120626330376,28.8,16,logistic_regression,5,228102,6400,5,32,74749b9de8a69391,16,success,coarse,6400,0,1.277655167505145
32,0.6909394301474094,0,0.09391657542437315,21.166666666666668,1,logistic_regression,30,228102,6400,30,32,74749b9de8a69391,16,success,fine,6400,0,1.8574208663776517
8,0.12344271689653397,0,0.05522525776177645,7.6,6,logistic_regression,5,228102,6400,5,8,74749b9de8a69391,16,success,coarse,6400,0,1.2634220700711012
8,0.787244277074933,0,0.09548723697662354,6.133333333333334,1,logistic_regression,30,228102,6400,30,8,74749b9de8a69391,16,success,fine,6400,0,1.9554803539067507
16,0.04733461979776621,0,0.05278812348842621,15.0,11,logistic_regression,5,228102,3200,5,16,74749b9de8a69391,17,success,coarse,3200,0,1.1897459793835878
16,0.2713461387902498,0,0.09293301869183779,10.931034482758621,1,logistic_regression,30,228102,3200,29,16,74749b9de8a69391,17,success,fine,3200,1,1.4487818581983447
32,0.05258746538311243,0,0.05413870792835951,27.8,11,logistic_regression,5,228102,3200,5,32,74749b9de8a69391,17,success,coarse,3200,0,1.1741669466719031
32,0.27374968584626913,0,0.09678949229419231,19.17241379310345,1,logistic_regression,30,228102,3200,29,32,74749b9de8a69391,17,success,fine,3200,1,1.4810594748705626
8,0.05408642068505287,0,0.05381957348436117,8.0,8,logistic_regression,5,228102,3200,5,8,74749b9de8a69391,17,success,coarse,3200,0,1.196733133867383
8,0.26897629257291555,0,0.09574743546545506,6.0,1,logistic_regression,30,228102,3200,29,8,74749b9de8a69391,17,success,fine,3200,1,1.4372338922694325
16,0.10043751541525126,0,0.05255418550223112,15.8,15,logistic_regression,5,228102,6400,5,16,74749b9de8a69391,17,success,coarse,6400,0,1.2314914232119918
16,0.6365976380184293,0,0.0956179853528738,11.758620689655173,1,logistic_regression,30,228102,6400,29,16,74749b9de8a69391,17,success,fine,6400,1,1.8196936221793294
32,0.11003377009183168,0,0.052846102975308895,30.0,22,logistic_regression,5,228102,6400,5,32,74749b9de8a69391,17,success,coarse,6400,0,1.264409595169127
32,0.7379384059458971,0,0.09296668134629726,21.275862068965516,1,logistic_regression,30,228102,6400,29,32,74749b9de8a69391,17,success,fine,6400,1,1.9184107724577188
8,0.07623161654919386,0,0.054528811015188694,8.0,8,logistic_regression,5,228102,6400,5,8,74749b9de8a69391,17,success,coarse,6400,0,1.22138911485672
8,0.6961261536926031,0,0.09196477569639683,6.310344827586207,1,logistic_regression,30,228102,6400,29,8,74749b9de8a69391,17,success,fine,6400,1,1.8679484846070409
16,0.04929029755294323,0,0.053480359725654125,15.4,13,logistic_regression,5,228102,3200,5,16,74749b9de8a69391,18,success,coarse,3200,0,1.1913630617782474
16,0.3030309723690152,0,0.09465401899069548,10.966666666666667,1,logistic_regression,30,228102,3200,30,16,74749b9de8a69391,18,success,fine,3200,0,1.4895204296335578
32,0.044893380254507065,0,0.05512861721217632,28.2,13,logistic_regression,5,228102,3200,5,32,74749b9de8a69391,18,success,coarse,3200,0,1.2220152439549565
32,0.30325473845005035,0,0.09824107121676207,18.766666666666666,1,logistic_regression,30,228102,3200,30,32,74749b9de8a69391,18,success,fine,3200,0,1.489762919023633
8,0.0508224843069911,0,0.05480292160063982,8.0,8,logistic_regression,5,228102,3200,5,8,74749b9de8a69391,18,success,coarse,3200,0,1.2146090446040034
8,0.3074623718857765,0,0.09928714018315077,5.933333333333334,1,logistic_regression,30,228102,3200,30,8,74749b9de8a69391,18,success,fine,3200,0,1.5216670064255595
16,0.09348646830767393,0,0.05374979134649038,15.8,15,logistic_regression,5,228102,6400,5,16,74749b9de8a69391,18,success,coarse,6400,0,1.2208387721329927
16,0.6228322144597769,0,0.09950666967779398,11.8,1,logistic_regression,30,228102,6400,30,16,74749b9de8a69391,18,success,fine,6400,0,1.8125916691496968
32,0.08471335284411907,0,0.05607049446552992,30.4,24,logistic_regression,5,228102,6400,5,32,74749b9de8a69391,18,success,coarse,6400,0,1.2253612158820033
32,0.7283594897016883,0,0.0951418299227953,21.4,1,logistic_regression,30,228102,6400,30,32,74749b9de8a69391,18,success,fine,6400,0,1.9016207875683904
8,0.09309826884418726,0,0.05407607834786177,8.0,8,logistic_regression,5,228102,6400,5,8,74749b9de8a69391,18,success,coarse,6400,0,1.2558372654020786
8,0.5679567214101553,0,0.09536645282059908,5.966666666666667,1,logistic_regression,30,228102,6400,30,8,74749b9de8a69391,18,success,fine,6400,0,1.7494464917108417
16,0.07248217705637217,0,0.0541683966293931,14.4,8,logistic_regression,5,228102,3200,5,16,74749b9de8a69391,19,success,coarse,3200,0,1.2120879087597132
16,0.35762935131788254,0,0.09473706688731909,11.068965517241379,1,logistic_regression,30,228102,3200,29,16,74749b9de8a69391,19,success,fine,3200,1,1.5532359462231398
32,0.06975569948554039,0,0.053020255640149117,27.2,8,logistic_regression,5,228102,3200,5,32,74749b9de8a69391,19,success,coarse,3200,0,1.2211950290948153
32,0.3661016719415784,0,0.09648102801293135,19.82758620689655,1,logistic_regression,30,228102,3200,29,32,74749b9de8a69391,19,success,fine,3200,1,1.5672031193971634
8,0.07108035497367382,0,0.053922420367598534,7.6,6,logistic_regression,5,228102,3200,5,8,74749b9de8a69391,19,success,coarse,3200,0,1.2107349233701825
8,0.33351498655974865,0,0.10061368253082037,6.137931034482759,1,logistic_regression,30,228102,3200,29,8,74749b9de8a69391,19,success,fine,3200,1,1.5343309370800853
16,0.13658318296074867,0,0.055843496695160866,15.2,12,logistic_regression,5,228102,6400,5,16,74749b9de8a69391,19,success,coarse,6400,0,1.2783661102876067
16,0.8084368258714676,0,0.09733804687857628,11.931034482758621,1,logistic_regression,30,228102,6400,29,16,74749b9de8a69391,19,success,fine,6400,1,2.0024935472756624
32,0.14420311991125345,0,0.05389427859336138,28.6,15,logistic_regression,5,228102,6400,5,32,74749b9de8a69391,19,success,coarse,6400,0,1.2859013946726918
32,0.9194785421714187,0,0.09462612308561802,21.689655172413794,1,logistic_regression,30,228102,6400,29,32,74749b9de8a69391,19,success,fine,6400,1,2.115633897483349
8,0.1378282494843006,0,0.05487321875989437,7.6,6,logistic_regression,5,228102,6400,5,8,74749b9de8a69391,19,success,coarse,6400,0,1.2730220798403025
8,0.8151010544970632,0,0.09450708236545324,6.344827586206897,1,logistic_regression,30,228102,6400,29,8,74749b9de8a69391,19,success,fine,6400,1,1.9872869523242116
16,0.05250378139317036,1,0.0520115764811635,15.0,11,logistic_regression,5,228169,3200,5,16,74749b9de8a69391,0,success,coarse,3200,0,1.2062165401875973
16,0.3041110308840871,1,0.08738260995596647,11.25,1,logistic_regression,30,228169,3200,28,16,74749b9de8a69391,0,success,fine,3200,2,1.480872144922614
32,0.0567014841362834,1,0.054495783522725105,27.8,11,logistic_regression,5,228169,3200,5,32,74749b9de8a69391,0,success,coarse,3200,0,1.2183911371976137
32,0.32056797947734594,1,0.09386980999261141,19.892857142857142,1,logistic_regression,30,228169,3200,28,32,74749b9de8a69391,0,success,fine,3200,2,1.5212225588038564
8,0.07867518533021212,1,0.0530493650585413,8.0,8,logistic_regression,5,228169,3200,5,8,74749b9de8a69391,0,success,coarse,3200,0,1.3026871122419834
8,0.30010869819670916,1,0.09198481775820255,6.285714285714286,1,logistic_regression,30,228169,3200,28,8,74749b9de8a69391,0,success,fine,3200,2,1.4944781484082341
16,0.12355318665504456,1,0.05314387567341328,16.0,16,logistic_regression,5,228169,6400,5,16,74749b9de8a69391,0,success,coarse,6400,0,1.2733866851776838
16,0.8458334738388658,1,0.09116982109844685,12.214285714285714,1,logistic_regression,30,228169,6400,28,16,74749b9de8a69391,0,success,fine,6400,2,2.020019802264869
32,0.12195321917533875,1,0.053296253085136414,29.8,21,logistic_regression,5,228169,6400,5,32,74749b9de8a69391,0,success,coarse,6400,0,1.2748718615621328
32,0.8037186870351434,1,0.08822570834308863,21.928571428571427,1,logistic_regression,30,228169,6400,28,32,74749b9de8a69391,0,success,fine,6400,2,2.00356241222471
8,0.11487772036343813,1,0.05577450152486563,8.0,8,logistic_regression,5,228169,6400,5,8,74749b9de8a69391,0,success,coarse,6400,0,1.266324756667018
8,0.6898599276319146,1,0.08793104905635118,6.714285714285714,1,logistic_regression,30,228169,6400,28,8,74749b9de8a69391,0,success,fine,6400,2,1.8686806941404939
16,0.056499834172427654,1,0.05291924066841602,15.4,13,logistic_regression,5,228169,3200,5,16,74749b9de8a69391,1,success,coarse,3200,0,1.215635442174971
16,0.3110773954540491,1,0.09552816487848759,11.241379310344827,1,logistic_regression,30,228169,3200,29,16,74749b9de8a69391,1,success,fine,3200,1,1.5168362185359001
32,0.060209949500858784,1,0.052412654273211956,28.2,13,logistic_regression,5,228169,3200,5,32,74749b9de8a69391,1,success,coarse,3200,0,1.2246767226606607
32,0.36904166359454393,1,0.09252042602747679,20.20689655172414,1,logistic_regression,30,228169,3200,29,32,74749b9de8a69391,1,success,fine,3200,1,1.559212644584477
8,0.05203117523342371,1,0.053954205475747585,8.0,8,logistic_regression,5,228169,3200,5,8,74749b9de8a69391,1,success,coarse,3200,0,1.1983513003215194
8,0.310548335313797,1,0.09945261105895042,6.206896551724138,1,logistic_regression,30,228169,3200,29,8,74749b9de8a69391,1,success,fine,3200,1,1.5130716506391764
16,0.12184182181954384,1,0.05238933954387903,15.6,14,logistic_regression,5,228169,6400,5,16,74749b9de8a69391,1,success,coarse,6400,0,1.2805472575128078
16,0.8968219710513949,1,0.09390744660049677,12.172413793103448,1,logistic_regression,30,228169,6400,29,16,74749b9de8a69391,1,success,fine,6400,1,2.1250743083655834
32,0.11577536910772324,1,0.05334693752229214,30.6,25,logistic_regression,5,228169,6400,5,32,74749b9de8a69391,1,success,coarse,6400,0,1.2812164351344109
32,0.9049149062484503,1,0.09254055749624968,22.103448275862068,1,logistic_regression,30,228169,6400,29,32,74749b9de8a69391,1,success,fine,6400,1,2.1061003217473626
8,0.11686595715582371,1,0.05248549301177263,8.0,8,logistic_regression,5,228169,6400,5,8,74749b9de8a69391,1,success,coarse,6400,0,1.2699959920719266
8,0.8675510315224528,1,0.09549832995980978,6.241379310344827,1,logistic_regression,30,228169,6400,29,8,74749b9de8a69391,1,success,fine,6400,1,2.0618904307484627
16,0.0528668025508523,1,0.05201256647706032,14.6,9,logistic_regression,5,228169,3200,5,16,74749b9de8a69391,2,success,coarse,3200,0,1.1871880069375038
16,0.3124767718836665,1,0.09356916137039661,10.466666666666667,1,logistic_regression,30,228169,3200,30,16,74749b9de8a69391,2,success,fine,3200,0,1.5141182476654649
32,0.05411325301975012,1,0.051929003559052944,27.4,9,logistic_regression,5,228169,3200,5,32,74749b9de8a69391,2,success,coarse,3200,0,1.221934838220477
32,0.3804492261260748,1,0.09667454473674297,19.0,1,logistic_regression,30,228169,3200,30,32,74749b9de8a69391,2,success,fine,3200,0,1.5975163811817765
8,0.058853454887866974,1,0.051774962805211544,7.8,7,logistic_regression,5,228169,3200,5,8,74749b9de8a69391,2,success,coarse,3200,0,1.1984808491542935
8,0.347165297716856,1,0.09754815977066755,5.833333333333333,1,logistic_regression,30,228169,3200,30,8,74749b9de8a69391,2,success,fine,3200,0,1.532120293006301
16,0.13261324632912874,1,0.053166208788752556,15.8,15,logistic_regression,5,228169,6400,5,16,74749b9de8a69391,2,success,coarse,6400,0,1.2933878852054477
16,0.7173871323466301,1,0.10006018821150064,11.233333333333333,1,logistic_regression,30,228169,6400,30,16,74749b9de8a69391,2,success,fine,6400,0,1.9480898519977927
32,0.1140710050240159,1,0.053728788159787655,28.8,16,logistic_regression,5,228169,6400,5,32,74749b9de8a69391,2,success,coarse,6400,0,1.294258262962103
32,0.842303260229528,1,0.09955345094203949,20.533333333333335,1,logistic_regression,30,228169,6400,30,32,74749b9de8a69391,2,success,fine,6400,0,2.0759126897901297
8,0.11872569192200899,1,0.053988476283848286,7.8,7,logistic_regression,5,228169,6400,5,8,74749b9de8a69391,2,success,coarse,6400,0,1.27203010302037
8,0.7459389790892601,1,0.09563580621033907,5.966666666666667,1,logistic_regression,30,228169,6400,30,8,74749b9de8a69391,2,success,fine,6400,0,1.939227788709104
16,0.05104557424783707,1,0.055232662707567215,14.4,8,logistic_regression,5,228169,3200,5,16,74749b9de8a69391,3,success,coarse,3200,0,1.1985922418534756
16,0.28606653958559036,1,0.09975467249751091,11.166666666666666,1,logistic_regression,30,228169,3200,30,16,74749b9de8a69391,3,success,fine,3200,0,1.4751197881996632
32,0.0541272833943367,1,0.05376231763511896,27.2,8,logistic_regression,5,228169,3200,5,32,74749b9de8a69391,3,success,coarse,3200,0,1.2258004946634173
32,0.3052898868918419,1,0.09673446509987116,19.666666666666668,1,logistic_regression,30,228169,3200,30,32,74749b9de8a69391,3,success,fine,3200,0,1.507815376855433
8,0.04974941071122885,1,0.054777623154222965,7.6,6,logistic_regression,5,228169,3200,5,8,74749b9de8a69391,3,success,coarse,3200,0,1.215049870312214
8,0.27107308618724346,1,0.10001162439584732,6.233333333333333,1,logistic_regression,30,228169,3200,30,8,74749b9de8a69391,3,success,fine,3200,0,1.4720808621495962
16,0.09080780111253262,1,0.05513016041368246,15.6,14,logistic_regression,5,228169,6400,5,16,74749b9de8a69391,3,success,coarse,6400,0,1.2680643303319812
16,0.6586228981614113,1,0.09673395473510027,12.0,1,logistic_regression,30,228169,6400,30,16,74749b9de8a69391,3,success,fine,6400,0,1.8653611931949854
32,0.11247103661298752,1,0.054164077155292034,28.6,15,logistic_regression,5,228169,6400,5,32,74749b9de8a69391,3,success,coarse,6400,0,1.2946580471470952
32,0.7033400367945433,1,0.09816328715533018,21.7,2,logistic_regression,30,228169,6400,30,32,74749b9de8a69391,3,success,fine,6400,0,1.9084799569100142
8,0.112849872559309,1,0.0592420743778348,7.6,6,logistic_regression,5,228169,6400,5,8,74749b9de8a69391,3,success,coarse,6400,0,1.2574737388640642
