feature_set,transform,outer_fold,disease,feature,coefficient
pred_soft_subtype,clr,2,BTC,pred_soft_subtype::CD8 + CTL-1,-0.03629094422599023
pred_soft_subtype,clr,2,BTC,pred_soft_subtype::CD8 + CTL-2,-0.009119845093224527
pred_soft_subtype,clr,2,BTC,pred_soft_subtype::CD8 + CTL-3,-0.046540709293799276
pred_soft_subtype,clr,2,BTC,pred_soft_subtype::CD8 Tem-1,0.03699974664020013
pred_soft_subtype,clr,2,BTC,pred_soft_subtype::CD8 Tem-2,-0.021843756642866984
pred_soft_subtype,clr,2,BTC,pred_soft_subtype::Cycling T,-0.030707272188970677
pred_soft_subtype,clr,2,BTC,pred_soft_subtype::Erythrocyte,-0.08529116432508703
pred_soft_subtype,clr,2,BTC,pred_soft_subtype::GCB,0.11198914691549738
pred_soft_subtype,clr,2,BTC,pred_soft_subtype::Memory B-1,0.3122806049865426
pred_soft_subtype,clr,2,BTC,pred_soft_subtype::Memory B-2,0.016201467242646504
pred_soft_subtype,clr,2,BTC,pred_soft_subtype::Naive T,0.04916586574914105
pred_soft_subtype,clr,2,BTC,pred_soft_subtype::Plasma,-0.009200079202728601
pred_soft_subtype,clr,2,BTC,pred_soft_subtype::Tcm,0.10068876751644851
pred_soft_subtype,clr,2,BTC,pred_soft_subtype::cDC2,0.05200635245414085
pred_soft_subtype,clr,2,BTC,pred_soft_subtype::pDC,0.004863407195298059
pred_soft_subtype,clr,2,BTC,pred_soft_subtype::platelet,-0.10083003850065944
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::Atypical Memory B,-0.2299490832115117
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::CD14 Monocyte-1,-0.12075355950259252
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::CD14 Monocyte-2,-0.047236087704692856
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::CD14 Monocyte-3,0.02725864666130017
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::CD16 Monocyte-1,-0.049647305354320936
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::CD16 Monocyte-2,-0.027720204161415355
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::CD16 NK,-0.04618690881806634
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::CD4 + Tcm-1,-0.07282315323839786
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::CD4 + Tcm-2,0.05479117080608718
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::CD4 Monocyte-4,0.10293307564773231
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::CD56 NK,0.023439774519440276
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::CD8 + CTL-1,0.15610167147126847
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::CD8 + CTL-2,-0.018582166435835296
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::CD8 + CTL-3,0.08993277455447724
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::CD8 Tem-1,-0.06799176732360454
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::CD8 Tem-2,0.08643085944865056
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::Cycling T,-0.12806776331655925
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::Erythrocyte,0.09188715481872452
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::GCB,-0.042523866841640875
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::Memory B-1,-0.18383603198194912
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::Memory B-2,0.026697378866287397
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::Naive T,-0.08393025447564217
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::Plasma,0.021018684169842983
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::Tcm,0.12005165026039402
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::cDC2,0.047644164897542085
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::pDC,0.09324006232911755
pred_soft_subtype,clr,2,CRC,pred_soft_subtype::platelet,0.11289236393275068
pred_soft_subtype,clr,2,GC,pred_soft_subtype::Atypical Memory B,-0.06361939125347366
pred_soft_subtype,clr,2,GC,pred_soft_subtype::CD14 Monocyte-1,0.09183730564013819
pred_soft_subtype,clr,2,GC,pred_soft_subtype::CD14 Monocyte-2,-0.012309659472939775
pred_soft_subtype,clr,2,GC,pred_soft_subtype::CD14 Monocyte-3,-0.0791985463203268
pred_soft_subtype,clr,2,GC,pred_soft_subtype::CD16 Monocyte-1,0.0809588155997065
pred_soft_subtype,clr,2,GC,pred_soft_subtype::CD16 Monocyte-2,0.028379138483725294
pred_soft_subtype,clr,2,GC,pred_soft_subtype::CD16 NK,0.004891660142659868
pred_soft_subtype,clr,2,GC,pred_soft_subtype::CD4 + Tcm-1,0.015809887956022534
pred_soft_subtype,clr,2,GC,pred_soft_subtype::CD4 + Tcm-2,-0.12508580497903976
pred_soft_subtype,clr,2,GC,pred_soft_subtype::CD4 Monocyte-4,0.1679432927377915
pred_soft_subtype,clr,2,GC,pred_soft_subtype::CD56 NK,-0.20764214236345194
pred_soft_subtype,clr,2,GC,pred_soft_subtype::CD8 + CTL-1,-0.023596481118242103
pred_soft_subtype,clr,2,GC,pred_soft_subtype::CD8 + CTL-2,-0.10819175735851193
pred_soft_subtype,clr,2,GC,pred_soft_subtype::CD8 + CTL-3,-0.02247257426896963
pred_soft_subtype,clr,2,GC,pred_soft_subtype::CD8 Tem-1,-0.01643895292365863
pred_soft_subtype,clr,2,GC,pred_soft_subtype::CD8 Tem-2,0.09561252914965088
pred_soft_subtype,clr,2,GC,pred_soft_subtype::Cycling T,0.09869105380289961
pred_soft_subtype,clr,2,GC,pred_soft_subtype::Erythrocyte,0.18407883124524074
pred_soft_subtype,clr,2,GC,pred_soft_subtype::GCB,-0.085053291129543
pred_soft_subtype,clr,2,GC,pred_soft_subtype::Memory B-1,-0.036545481959845506
pred_soft_subtype,clr,2,GC,pred_soft_subtype::Memory B-2,0.048361646671771376
pred_soft_subtype,clr,2,GC,pred_soft_subtype::Naive T,-0.04510894128841069
pred_soft_subtype,clr,2,GC,pred_soft_subtype::Plasma,0.0475632662646048
pred_soft_subtype,clr,2,GC,pred_soft_subtype::Tcm,-0.08709179108944275
pred_soft_subtype,clr,2,GC,pred_soft_subtype::cDC2,0.04600050067361924
pred_soft_subtype,clr,2,GC,pred_soft_subtype::pDC,0.17448666544110097
pred_soft_subtype,clr,2,GC,pred_soft_subtype::platelet,-0.02532252235283482
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::Atypical Memory B,-0.030490511016265275
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::CD14 Monocyte-1,0.06070908274128783
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::CD14 Monocyte-2,0.0036857870854821806
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::CD14 Monocyte-3,0.07981578651059935
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::CD16 Monocyte-1,0.15762588444278175
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::CD16 Monocyte-2,0.15094598587367147
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::CD16 NK,0.1991992058021972
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::CD4 + Tcm-1,0.11607535714012289
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::CD4 + Tcm-2,-0.07159616590735517
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::CD4 Monocyte-4,0.0067773937676651195
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::CD56 NK,0.09414041368749287
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::CD8 + CTL-1,-0.04996073664180015
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::CD8 + CTL-2,0.09568367569591071
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::CD8 + CTL-3,-0.035618123492364456
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::CD8 Tem-1,0.07764252499532437
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::CD8 Tem-2,-0.19909767635863812
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::Cycling T,0.1292864905002259
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::Erythrocyte,-0.07837928580552568
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::GCB,-0.02591216051783047
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::Memory B-1,-0.07801690242588531
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::Memory B-2,-0.28996182017280636
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::Naive T,-0.048391397701888154
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::Plasma,0.027578678992111697
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::Tcm,-0.07976106968246618
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::cDC2,-0.17148452319270452
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::pDC,-0.2130286805539914
pred_soft_subtype,clr,2,HCC,pred_soft_subtype::platelet,-0.06162369098228637
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::Atypical Memory B,0.12848227548181726
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::CD14 Monocyte-1,-0.0609864254780073
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::CD14 Monocyte-2,-0.14395554257995063
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::CD14 Monocyte-3,0.14762389220736888
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::CD16 Monocyte-1,-0.08342844951132991
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::CD16 Monocyte-2,-0.01857241829418556
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::CD16 NK,-0.14245683559835598
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::CD4 + Tcm-1,-0.13431719639577844
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::CD4 + Tcm-2,0.09853118327961656
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::CD4 Monocyte-4,0.09134291684403345
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::CD56 NK,0.05968660529414905
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::CD8 + CTL-1,0.1032580222634882
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::CD8 + CTL-2,0.15369036916699877
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::CD8 + CTL-3,0.12797741856768724
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::CD8 Tem-1,-0.1357762165973178
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::CD8 Tem-2,0.0026682444817007827
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::Cycling T,-0.11511425149347573
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::Erythrocyte,0.030133884440275746
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::GCB,0.1682752174276393
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::Memory B-1,-0.04694361247439984
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::Memory B-2,0.14935295441642668
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::Naive T,0.140895980926835
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::Plasma,-0.10260089343666676
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::Tcm,-0.11355166416237178
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::cDC2,-0.06645703587410427
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::pDC,-0.12422740781646947
pred_soft_subtype,clr,2,Normal,pred_soft_subtype::platelet,0.06670527403571525
pred_soft_subtype,clr,2,PC,pred_soft_subtype::Atypical Memory B,0.08954596463438784
pred_soft_subtype,clr,2,PC,pred_soft_subtype::CD14 Monocyte-1,0.05379527269413301
pred_soft_subtype,clr,2,PC,pred_soft_subtype::CD14 Monocyte-2,0.18766761865505793
pred_soft_subtype,clr,2,PC,pred_soft_subtype::CD14 Monocyte-3,-0.03400973492199314
pred_soft_subtype,clr,2,PC,pred_soft_subtype::CD16 Monocyte-1,0.0048600181358347365
pred_soft_subtype,clr,2,PC,pred_soft_subtype::CD16 Monocyte-2,-0.021087790558284275
pred_soft_subtype,clr,2,PC,pred_soft_subtype::CD16 NK,-0.024935067654860428
pred_soft_subtype,clr,2,PC,pred_soft_subtype::CD4 + Tcm-1,0.027575738358493862
pred_soft_subtype,clr,2,PC,pred_soft_subtype::CD4 + Tcm-2,-0.026016080117562238
pred_soft_subtype,clr,2,PC,pred_soft_subtype::CD4 Monocyte-4,-0.08839868931865956
pred_soft_subtype,clr,2,PC,pred_soft_subtype::CD56 NK,-0.048492982234497335
pred_soft_subtype,clr,2,PC,pred_soft_subtype::CD8 + CTL-1,-0.1495115317487242
pred_soft_subtype,clr,2,PC,pred_soft_subtype::CD8 + CTL-2,-0.11348027597533775
pred_soft_subtype,clr,2,PC,pred_soft_subtype::CD8 + CTL-3,-0.11327878606703097
pred_soft_subtype,clr,2,PC,pred_soft_subtype::CD8 Tem-1,0.10556466520905641
pred_soft_subtype,clr,2,PC,pred_soft_subtype::CD8 Tem-2,0.03622979992150294
pred_soft_subtype,clr,2,PC,pred_soft_subtype::Cycling T,0.045911742695880366
pred_soft_subtype,clr,2,PC,pred_soft_subtype::Erythrocyte,-0.14242942037362802
pred_soft_subtype,clr,2,PC,pred_soft_subtype::GCB,-0.12677504585412236
pred_soft_subtype,clr,2,PC,pred_soft_subtype::Memory B-1,0.03306142385553737
pred_soft_subtype,clr,2,PC,pred_soft_subtype::Memory B-2,0.04934837297567436
pred_soft_subtype,clr,2,PC,pred_soft_subtype::Naive T,-0.012631253210035134
pred_soft_subtype,clr,2,PC,pred_soft_subtype::Plasma,0.015640343212835892
pred_soft_subtype,clr,2,PC,pred_soft_subtype::Tcm,0.05966410715743817
pred_soft_subtype,clr,2,PC,pred_soft_subtype::cDC2,0.09229054104150669
pred_soft_subtype,clr,2,PC,pred_soft_subtype::pDC,0.0646659534049449
pred_soft_subtype,clr,2,PC,pred_soft_subtype::platelet,0.008178613867314591
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::Atypical Memory B,0.14652401493460573
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::CD14 Monocyte-1,0.3092009558562172
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::CD14 Monocyte-2,-0.11230231374939405
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::CD14 Monocyte-3,-0.26679482143261557
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::CD16 Monocyte-1,-0.25794189360915776
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::CD16 Monocyte-2,-0.19780794795208326
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::CD16 NK,-0.09443351417598946
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::CD4 + Tcm-1,-0.2719856567953237
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::CD4 + Tcm-2,0.09542194559009802
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::CD4 Monocyte-4,-0.28099448416549455
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::CD56 NK,0.48107904931123535
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::CD8 + CTL-1,-0.18165678956642597
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::CD8 + CTL-2,0.1929436629244362
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::CD8 + CTL-3,-0.09017631216729396
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::CD8 Tem-1,-0.17397905980164396
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::CD8 Tem-2,-0.007422614944436508
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::Cycling T,-0.23769043953447674
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::Erythrocyte,-0.049298222092602026
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::GCB,0.48667798134845475
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::Memory B-1,0.9040156370107193
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::Memory B-2,-0.30253907158902915
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::Naive T,-0.16644351395240584
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::Plasma,-0.1045006812732274
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::Tcm,0.06545082264287538
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::cDC2,0.25387685206220284
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::pDC,0.2895180556644052
pred_soft_subtype,clr,3,BTC,pred_soft_subtype::platelet,0.12510873692227967
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::Atypical Memory B,-0.9163340542908682
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::CD14 Monocyte-1,-0.38036095278902676
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::CD14 Monocyte-2,-0.03944207651602859
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::CD14 Monocyte-3,0.0038797562685782654
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::CD16 Monocyte-1,0.12458821648115714
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::CD16 Monocyte-2,-0.23393555218576292
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::CD16 NK,0.08089232176437669
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::CD4 + Tcm-1,0.005314554091764684
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::CD4 + Tcm-2,0.30155094628716245
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::CD4 Monocyte-4,0.27952442197074384
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::CD56 NK,-0.13188339542941935
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::CD8 + CTL-1,0.30529526809894225
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::CD8 + CTL-2,-0.022563528798917758
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::CD8 + CTL-3,0.48098663168473144
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::CD8 Tem-1,-0.04412608481837343
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::CD8 Tem-2,-0.12982893764394896
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::Cycling T,-0.2251912089846607
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::Erythrocyte,0.16647450085020288
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::GCB,-0.10687566946093459
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::Memory B-1,-0.7349255598938381
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::Memory B-2,-0.17924309838086155
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::Naive T,-0.16867909680954488
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::Plasma,0.05632955544658082
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::Tcm,0.18650576210211406
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::cDC2,0.3120506608690209
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::pDC,0.09677379575832176
pred_soft_subtype,clr,3,CRC,pred_soft_subtype::platelet,0.15614572421972256
pred_soft_subtype,clr,3,GC,pred_soft_subtype::Atypical Memory B,-0.22045926406802324
pred_soft_subtype,clr,3,GC,pred_soft_subtype::CD14 Monocyte-1,0.14341243928360795
pred_soft_subtype,clr,3,GC,pred_soft_subtype::CD14 Monocyte-2,0.05757412307921342
pred_soft_subtype,clr,3,GC,pred_soft_subtype::CD14 Monocyte-3,-0.08155604384702471
pred_soft_subtype,clr,3,GC,pred_soft_subtype::CD16 Monocyte-1,0.14770566732680127
pred_soft_subtype,clr,3,GC,pred_soft_subtype::CD16 Monocyte-2,0.5866653371293926
pred_soft_subtype,clr,3,GC,pred_soft_subtype::CD16 NK,-0.1193834517262251
pred_soft_subtype,clr,3,GC,pred_soft_subtype::CD4 + Tcm-1,0.06191883395099111
pred_soft_subtype,clr,3,GC,pred_soft_subtype::CD4 + Tcm-2,-0.25485328214506314
pred_soft_subtype,clr,3,GC,pred_soft_subtype::CD4 Monocyte-4,0.07806003664839087
pred_soft_subtype,clr,3,GC,pred_soft_subtype::CD56 NK,-0.5714546179499991
pred_soft_subtype,clr,3,GC,pred_soft_subtype::CD8 + CTL-1,-0.12905161068246482
pred_soft_subtype,clr,3,GC,pred_soft_subtype::CD8 + CTL-2,-0.3094366266199742
pred_soft_subtype,clr,3,GC,pred_soft_subtype::CD8 + CTL-3,0.014296893904446644
pred_soft_subtype,clr,3,GC,pred_soft_subtype::CD8 Tem-1,0.05732687939844646
pred_soft_subtype,clr,3,GC,pred_soft_subtype::CD8 Tem-2,0.38189781231295533
pred_soft_subtype,clr,3,GC,pred_soft_subtype::Cycling T,0.3594943708831452
pred_soft_subtype,clr,3,GC,pred_soft_subtype::Erythrocyte,0.4142242975990662
pred_soft_subtype,clr,3,GC,pred_soft_subtype::GCB,-0.3334606964607392
pred_soft_subtype,clr,3,GC,pred_soft_subtype::Memory B-1,-0.0057714829393407455
pred_soft_subtype,clr,3,GC,pred_soft_subtype::Memory B-2,0.11922435050815695
pred_soft_subtype,clr,3,GC,pred_soft_subtype::Naive T,0.13010426109719017
pred_soft_subtype,clr,3,GC,pred_soft_subtype::Plasma,-0.13011392359488033
pred_soft_subtype,clr,3,GC,pred_soft_subtype::Tcm,-0.19389474537289964
pred_soft_subtype,clr,3,GC,pred_soft_subtype::cDC2,-0.24866481415364275
pred_soft_subtype,clr,3,GC,pred_soft_subtype::pDC,0.7843189557996794
pred_soft_subtype,clr,3,GC,pred_soft_subtype::platelet,-0.23134717140925867
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::Atypical Memory B,-0.17048345578066548
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::CD14 Monocyte-1,0.23957132236486553
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::CD14 Monocyte-2,-0.0697359133471647
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::CD14 Monocyte-3,0.09482835029899929
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::CD16 Monocyte-1,0.3932304357828075
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::CD16 Monocyte-2,0.4356334831264506
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::CD16 NK,0.49975565293228624
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::CD4 + Tcm-1,0.30535240920891116
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::CD4 + Tcm-2,-0.2369134219896411
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::CD4 Monocyte-4,-0.0907452029851482
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::CD56 NK,0.2717329760198356
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::CD8 + CTL-1,-0.02609088835618573
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::CD8 + CTL-2,0.1544762827527515
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::CD8 + CTL-3,-0.1813950387301159
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::CD8 Tem-1,0.17436721914765288
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::CD8 Tem-2,-0.49477939776254715
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::Cycling T,0.42206057139750475
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::Erythrocyte,-0.256341878557803
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::GCB,-0.08390742276327091
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::Memory B-1,-0.1944915255682452
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::Memory B-2,-0.5035694061189738
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::Naive T,0.017632611830406122
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::Plasma,0.19064121554341046
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::Tcm,-0.2751245851008743
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::cDC2,-0.16613535044809896
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::pDC,-0.7675585809797194
pred_soft_subtype,clr,3,HCC,pred_soft_subtype::platelet,-0.19168542005568673
pred_soft_subtype,clr,3,Normal,pred_soft_subtype::Atypical Memory B,0.12363400524860338
pred_soft_subtype,clr,3,Normal,pred_soft_subtype::CD14 Monocyte-1,-0.10017949075722359
pred_soft_subtype,clr,3,Normal,pred_soft_subtype::CD14 Monocyte-2,-0.2848312786428404
pred_soft_subtype,clr,3,Normal,pred_soft_subtype::CD14 Monocyte-3,0.2549023307948258
pred_soft_subtype,clr,3,Normal,pred_soft_subtype::CD16 Monocyte-1,-0.18140396260243383
pred_soft_subtype,clr,3,Normal,pred_soft_subtype::CD16 Monocyte-2,-0.03741595747577303
pred_soft_subtype,clr,3,Normal,pred_soft_subtype::CD16 NK,-0.2308053549868538
pred_soft_subtype,clr,3,Normal,pred_soft_subtype::CD4 + Tcm-1,-0.22477930282904734
pred_soft_subtype,clr,3,Normal,pred_soft_subtype::CD4 + Tcm-2,0.13201408697926048
pred_soft_subtype,clr,3,Normal,pred_soft_subtype::CD4 Monocyte-4,0.16357666650090188
pred_soft_subtype,clr,3,Normal,pred_soft_subtype::CD56 NK,0.13017023658136742
pred_soft_subtype,clr,3,Normal,pred_soft_subtype::CD8 + CTL-1,0.18800917494215347
pred_soft_subtype,clr,3,Normal,pred_soft_subtype::CD8 + CTL-2,0.2427221643981732
pred_soft_subtype,clr,3,Normal,pred_soft_subtype::CD8 + CTL-3,0.2547027516558259
pred_soft_subtype,clr,3,Normal,pred_soft_subtype::CD8 Tem-1,-0.23128470439634066
pred_soft_subtype,clr,3,Normal,pred_soft_subtype::CD8 Tem-2,0.055459960462429236
